fecha,HORA declarada,OperadOR,Pais_Accidente,Cantidad de rutas,all_aboard,cantidad de fallecidos,Cause,Cause_Category,desconocido,errores_humanos,fallas_gestion_trafico,fallos_equipos,problemas_disenio,problemas_fabricacion,problemas_mantenimiento,problemas_meteorologicos
1995-04-23,12:40:00,Bristow Helicopters,Nigeria,1,9,1,"['land', 'landing', 'power']",errores_humanos;errores_humanos;problemas_mantenimiento,0,1,0,0,0,0,1,0
1995-04-29,00:00:00,Military - Sri Lanka Air Force,Sri Lanka Sri Lanka,1,52,52,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1995-05-01,13:28:00,Bearskin Airlines / Air Sandy,Canada,2,8,8,"['collision', 'lack']",errores_humanos,0,1,0,0,0,0,0,0
1995-05-03,00:45:00,American Jet,Ecuador,1,7,7,"['approach', 'fatigue', 'mountain']",errores_humanos;problemas_disenio;errores_humanos,0,1,0,0,1,0,0,0
1995-05-09,16:35:00,ADES Colombia,Colombia,1,9,9,"['approach', 'mountain', 'weather']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-05-13,00:00:00,Military - U.S. Air Force,United States,1,6,6,"['engine', 'fire', 'landing', 'takeoff']",fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1995-05-24,16:51:00,Knight Air,United Kingdom,1,12,12,"['failed', 'instrument', 'maintain', 'takeoff']",fallos_equipos;fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1995-05-25,15:00:00,LACOL,Colombia,1,11,2,unknown,,0,0,0,0,0,0,0,0
1995-05-29,00:00:00,Senegalair,Senegal,1,10,6,"['approach', 'engine']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1995-06-09,09:22:00,Ansett New Zealand,New Zealand,1,21,5,"['approach', 'gear', 'instrument', 'landing', 'malfunction']",errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1995-06-16,00:00:00,Volga Air,Russia,1,12,12,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1995-06-16,14:15:00,Aeroflot,Russia,1,14,13,"['land', 'trees', 'weather']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-06-17,00:00:00,Military - Angolan Air Force,Angola,1,48,48,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1995-06-24,16:05:00,Harka Air Services,Nigeria,1,80,16,"['landing', 'rain']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-06-27,09:50:00,Salair,Dominican Republic,1,2,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1995-07-01,00:00:00,Garamut Aviation,Papua Niugini,1,3,3,['engines'],fallos_equipos,0,0,0,1,0,0,0,0
1995-07-12,08:00:00,Milne Bay Air,Papua Niugini,1,15,15,"['fire', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1995-07-17,00:00:00,Merpati Nusantara Airlines,Indonesia,1,18,1,"['rain', 'takeoff']",problemas_meteorologicos,0,0,0,0,0,0,0,1
1995-07-18,00:00:00,Military - Madagascar Air Force,Madagascar,1,34,34,"['engine', 'failure', 'land']",fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1995-07-25,00:00:00,Transniugini Airways,Papua Niugini,1,2,2,"['engine', 'failure', 'takeoff']",fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1995-08-02,00:00:00,Aero Air,South Africa,1,3,3,"['power', 'takeoff']",problemas_mantenimiento,0,0,0,0,0,0,1,0
1995-08-09,00:00:00,Bourag Indonesia Airlines,Indonesia,1,10,10,['weather'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1995-08-09,20:14:00,Aviateca,The Savior,2,65,65,"['lightning', 'night', 'power', 'rain', 'system', 'thunderstorms', 'weather']",problemas_meteorologicos;problemas_meteorologicos;problemas_mantenimiento;problemas_meteorologicos;fallos_equipos;problemas_meteorologicos;problemas_meteorologicos,0,0,0,1,0,0,1,1
1995-08-14,00:00:00,AIRES Colombia,Colombia,1,10,10,['unknown'],desconocido,1,0,0,0,0,0,0,0
1995-08-21,12:53:00,Atlantic Southeast Airlines,United States,1,29,10,"['airport', 'burned', 'communication', 'engine', 'fatigue', 'inadequate', 'inspection', 'landing', 'training', 'trees', 'wing']",fallas_gestion_trafico;fallos_equipos;fallas_gestion_trafico;fallos_equipos;problemas_disenio;errores_humanos;problemas_mantenimiento;errores_humanos;errores_humanos;problemas_meteorologicos;problemas_disenio,0,1,1,1,1,0,1,1
1995-09-01,12:00:00,North Star Air Cargo,United States,1,1,1,"['instrument', 'meteorological', 'mountain', 'weather']",fallos_equipos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1995-09-02,08:38:00,Adventure Airlines,United States,1,8,8,"['airport', 'approach', 'collision', 'engine', 'failure', 'improper', 'inadequate', 'inspection', 'lack', 'maintain', 'maintenance', 'power', 'stall', 'system', 'training']",fallas_gestion_trafico;errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;problemas_mantenimiento;errores_humanos;problemas_mantenimiento;problemas_mantenimiento;problemas_mantenimiento;fallos_equipos;fallos_equipos;errores_humanos,0,1,1,1,0,0,1,0
1995-09-02,00:00:00,Military - Royal Air Force,Canada,2,7,7,"['error', 'stall', 'stalled']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1995-09-09,07:15:00,SAETA,Colombia,1,22,21,"['airport', 'fog', 'landing', 'rain', 'visibility']",fallas_gestion_trafico;problemas_meteorologicos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,1,0,0,0,0,1
1995-09-11,00:00:00,Ariana Afghan Airlines,Afghanistan,1,51,3,['fuel'],problemas_mantenimiento,0,0,0,0,0,0,1,0
1995-09-12,07:20:00,Military - Sri Lanka Air Force,Sri Lanka Sri Lanka,1,81,81,"['airport', 'instrument', 'landing']",fallas_gestion_trafico;fallos_equipos;errores_humanos,0,1,1,1,0,0,0,0
1995-09-15,12:22:00,Malaysia Airlines,Malaysia,1,53,34,"['approach', 'landed', 'visual']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-09-21,12:30:00,MIAT - Mongolian Airlines,Mongolia ᠮᠤᠩᠭᠤᠯ ᠤᠯᠤᠰ,1,43,42,"['mountains', 'premature']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1995-09-22,07:45:00,Military - U.S. Air Force,United States,1,24,24,"['bird', 'birds', 'broke', 'burned', 'climb', 'engines', 'exploded', 'fuel', 'lack', 'procedures']",problemas_meteorologicos;problemas_meteorologicos;problemas_mantenimiento;fallos_equipos;problemas_disenio;fallos_equipos;fallos_equipos;problemas_mantenimiento;errores_humanos;errores_humanos,0,1,0,1,1,0,1,1
1995-09-24,00:00:00,Norilsk Flight Company,Russia,1,15,15,"['ice', 'land', 'takeoff', 'weather']",problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-09-27,19:10:00,Western Straits Air,Canada,2,10,8,"['approach', 'awareness', 'cloud', 'fog', 'mountain', 'visibility']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-10-03,08:00:00,Sabang Merauke Raya Air Charter,Indonesia,1,14,1,"['engine', 'maintain', 'pressure', 'trees']",fallos_equipos;problemas_mantenimiento;fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,1,1
1995-10-04,00:00:00,Kirghizia Aba Zaoldoru,Belgium,1,15,15,['mountains'],errores_humanos,0,1,0,0,0,0,0,0
1995-11-09,21:00:00,Military - Argentine Air Force,Argentina,1,53,53,"['mountain', 'rain', 'turbulence']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1995-11-13,08:55:00,Nigeria Airways,Nigeria,1,137,9,['fire'],fallos_equipos,0,0,0,1,0,0,0,0
1995-11-22,19:00:00,Military - Sri Lanka Air Force,Sri Lanka Sri Lanka,1,63,63,"['land', 'shot']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1995-11-29,10:15:00,Sabah Air,Malaysia,1,10,10,"['thunderstorms', 'winds']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1995-11-30,19:10:00,Azerbaijan Airlines,Azerbaijan,1,6,2,['land'],errores_humanos,0,1,0,0,0,0,0,0
1995-12-03,22:44:00,Cameroon Airlines,Cameroon,1,78,72,"['engine', 'landing', 'power']",fallos_equipos;errores_humanos;problemas_mantenimiento,0,1,0,1,0,0,1,0
1995-12-05,17:55:00,Azerbaijani Airlines,Russia,2,82,54,"['engine', 'failure', 'landing', 'takeoff']",fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1995-12-07,05:20:00,Far East Aviation,Russia,1,98,98,"['error', 'fuel', 'mountainous', 'wing']",fallos_equipos;problemas_mantenimiento;errores_humanos;problemas_disenio,0,1,0,1,1,0,1,0
1995-12-13,19:00:00,Romanian Banat Air,Italia,1,49,49,"['burned', 'icing', 'takeoff']",fallos_equipos;problemas_meteorologicos,0,0,0,1,0,0,0,1
1995-12-18,00:00:00,Trans Service Airlift,Angola,1,144,141,"['stalled', 'takeoff']",fallos_equipos,0,0,0,1,0,0,0,0
1995-12-20,21:38:00,American Airlines,Colombia,2,164,160,"['approach', 'awareness', 'brakes', 'error', 'failure', 'lack', 'land', 'management', 'mountain', 'mountains', 'navigational', 'system']",errores_humanos;errores_humanos;problemas_mantenimiento;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;fallas_gestion_trafico;errores_humanos;errores_humanos;fallas_gestion_trafico;fallos_equipos,0,1,1,1,0,0,1,0
1995-12-22,00:00:00,Island Airways,Papua Niugini,1,12,2,['unknown'],desconocido,1,0,0,0,0,0,0,0
1996-01-08,00:00:00,Mustique Airways,Barbados,1,10,1,['engine'],fallos_equipos,0,0,0,1,0,0,0,0
1996-01-08,12:43:00,African Air,Democratic Republic of Congo,1,6,2,"['airport', 'failed']",fallas_gestion_trafico;fallos_equipos,0,0,1,1,0,0,0,0
1996-01-18,20:20:00,Military - Nigerian Air Force,Nigeria,1,14,14,"['approach', 'shot']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1996-01-22,12:00:00,Military - Sri Lanka Air Force,Sri Lanka Sri Lanka,1,39,39,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1996-02-04,14:12:00,Lineas Aereas del Caribe,Paraguay,1,4,4,"['engine', 'failed', 'gear', 'power', 'takeoff']",fallos_equipos;fallos_equipos;fallos_equipos;problemas_mantenimiento,0,0,0,1,0,0,1,0
1996-02-05,09:50:00,Business Air Connection,United States,1,4,4,"['climb', 'failure', 'inadequate', 'lack', 'power', 'proper', 'takeoff']",problemas_disenio;fallos_equipos;errores_humanos;errores_humanos;problemas_mantenimiento;errores_humanos,0,1,0,1,1,0,1,0
1996-02-06,23:47:00,"Alas Nacionales, leased from Birgen Air",in,1,189,189,"['failure', 'power', 'procedures', 'stall']",fallos_equipos;problemas_mantenimiento;errores_humanos;fallos_equipos,0,1,0,1,0,0,1,0
1996-02-11,00:00:00,Military - Taliban Militia,Afghanistan,1,20,20,['shot'],errores_humanos,0,1,0,0,0,0,0,0
1996-02-12,12:01:00,Hati Express,Haiti,1,15,11,['unknown'],desconocido,1,0,0,0,0,0,0,0
1996-02-26,19:00:00,Military - Sudanese Air Force,Sudan,1,91,91,"['fire', 'landing']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1996-02-27,05:40:00,Aero Tropical,Angola,1,8,8,"['approach', 'rain', 'visibility']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-02-29,20:25:00,Compania de Aviacion Faucett SA (Peru),Peru,1,123,123,"['airport', 'hillside', 'land']",fallas_gestion_trafico;errores_humanos;errores_humanos,0,1,1,0,0,0,0,0
1996-03-09,00:00:00,Military - Peruvian Army Aviation,Peru,1,23,23,"['exploded', 'fog', 'mountain']",fallos_equipos;problemas_meteorologicos;errores_humanos,0,1,0,1,0,0,0,1
1996-03-12,00:00:00,Akhal Air,Turkmenistan,1,12,12,"['land', 'winds']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-04-03,14:52:00,Military - U.S. Air Force,Croatia,1,35,35,"['approach', 'error', 'failure', 'instrument', 'land', 'procedures', 'sabotage', 'weather']",errores_humanos;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,0,1
1996-04-05,14:44:00,Krasnoyarskie Avialinii,Russia,1,20,20,"['clouds', 'mountain']",problemas_meteorologicos;errores_humanos,0,1,0,0,0,0,0,1
1996-04-05,00:00:00,Formosa Airlines,Taiwan,1,17,6,"['approach', 'fog', 'visual']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-04-11,08:24:00,Private,United States,1,3,3,"['climb', 'failure', 'improper', 'maintain', 'stall', 'thunderstorm', 'weather']",problemas_disenio;fallos_equipos;errores_humanos;problemas_mantenimiento;fallos_equipos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,1,1,0,1,1
1996-05-03,22:00:00,Federal Airlines,Sudan,1,53,53,"['failed', 'landing']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1996-05-09,00:00:00,Buffalo Narrows Airways,Canada,2,2,2,['mountain'],errores_humanos,0,1,0,0,0,0,0,0
1996-05-10,00:00:00,Aeroservicios Empresariales de Durango,Mexico,1,19,16,"['land', 'turbulence', 'winds']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-05-11,14:15:00,ValuJet,United States,2,110,110,"['airport', 'failure', 'fire', 'improperly']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;errores_humanos,0,1,1,1,0,0,0,0
1996-05-11,13:15:00,Milne Bay Air,Papua Niugini,1,10,1,['clouds'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1996-05-19,23:36:00,Loganair,United Kingdom,1,3,3,['landing'],errores_humanos,0,1,0,0,0,0,0,0
1996-06-06,00:00:00,Hoseba,Democratic Republic of Congo,1,10,10,['takeoff'],,0,0,0,0,0,0,0,0
1996-06-09,14:55:00,Iran Air,Iran,1,7,7,['training'],errores_humanos,0,1,0,0,0,0,0,0
1996-06-12,19:00:00,Military - Australian Army Aviation,Australia,1,28,18,['unknown'],desconocido,1,0,0,0,0,0,0,0
1996-06-13,12:07:00,Garuda Indonesia Airlines,Japan,1,275,3,"['engine', 'error', 'failure', 'fire', 'fuel', 'gear', 'improper', 'landing', 'procedures', 'takeoff', 'wreckage']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;problemas_mantenimiento;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;fallos_equipos,0,1,0,1,0,0,1,0
1996-06-21,17:04:00,China Flying Dragon Aviation (Feilong Airlines),China,1,12,2,"['landing', 'mountain']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1996-07-06,15:42:00,Delta Air Lines,United States,1,142,2,"['engine', 'inspection', 'undetected']",fallos_equipos;problemas_mantenimiento;errores_humanos,0,1,0,1,0,0,1,0
1996-07-09,16:30:00,Milne Bay Air,Papua Niugini,1,20,20,"['approach', 'mountain', 'rain', 'visibility']",errores_humanos;errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-07-11,09:00:00,Archana Airlines,India,1,9,9,['fog'],problemas_meteorologicos,0,0,0,0,0,0,0,1
1996-07-15,18:00:00,Military - Belgian Air Force,The Netherlands,1,41,34,"['burned', 'engines', 'exploded', 'failure', 'land', 'wing']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;problemas_disenio,0,1,0,1,1,0,0,0
1996-07-17,16:35:00,Aerolatino (Aerocaribe),Mexico,1,18,1,['unknown'],desconocido,1,0,0,0,0,0,0,0
1996-07-17,20:31:00,Trans World Airlines,United States,1,230,230,"['broke', 'electrical', 'exploded', 'explosion', 'fuel', 'system', 'terrorists', 'wing']",problemas_mantenimiento;fallos_equipos;fallos_equipos;problemas_mantenimiento;fallos_equipos;problemas_meteorologicos;problemas_disenio,0,0,0,1,1,0,1,1
1996-07-20,15:15:00,Northern Air Cargo,United States,1,4,4,"['airport', 'engine', 'failure', 'fatigue', 'fire', 'landing', 'procedures', 'system', 'takeoff', 'wing']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;problemas_disenio;fallos_equipos;errores_humanos;errores_humanos;fallos_equipos;problemas_disenio,0,1,1,1,1,0,0,0
1996-07-24,00:00:00,Myanmar Airways,Myanmar,1,49,8,"['approach', 'rain', 'visual']",errores_humanos;problemas_meteorologicos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-08-12,13:47:00,First Air,Canada,1,2,2,"['climb', 'insufficient']",problemas_disenio;errores_humanos,0,1,0,0,1,0,0,0
1996-08-14,00:00:00,Air North,Canada,2,3,1,"['engine', 'fire', 'land', 'wing']",fallos_equipos;fallos_equipos;errores_humanos;problemas_disenio,0,1,0,1,1,0,0,0
1996-08-17,23:48:00,Military - U.S. Air Force,United States,1,9,9,"['airport', 'failure', 'mountain']",fallas_gestion_trafico;fallos_equipos;errores_humanos,0,1,1,1,0,0,0,0
1996-08-18,19:50:00,Harbour Air,in,2,3,3,"['error', 'fog', 'mountain', 'navigational', 'visibility', 'weather', 'wrong']",fallos_equipos;problemas_meteorologicos;errores_humanos;fallas_gestion_trafico;problemas_meteorologicos;problemas_meteorologicos;errores_humanos,0,1,1,1,0,0,0,1
1996-08-19,03:16:00,Spair Air Transport,in,1,12,12,"['airport', 'electrical', 'fuel']",fallas_gestion_trafico;fallos_equipos;problemas_mantenimiento,0,0,1,1,0,0,1,0
1996-08-29,10:22:00,Vnokovo Airlines,Norway,1,141,141,"['approach', 'inadequate', 'land', 'management', 'mountain', 'procedural', 'weather']",errores_humanos;errores_humanos;errores_humanos;fallas_gestion_trafico;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,1,0,0,0,0,1
1996-09-25,16:37:00,Dutch Dakota Association,The Netherlands,1,32,32,"['engine', 'failed', 'failure', 'stall', 'system', 'takeoff']",fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1996-10-02,01:16:00,Aeroperu,Peru,1,70,70,"['inspection', 'maintenance', 'malfunction', 'negligent', 'night']",problemas_mantenimiento;problemas_mantenimiento;fallos_equipos;errores_humanos;problemas_meteorologicos,0,1,0,1,0,0,1,1
1996-10-03,00:00:00,Malu Aviation,Democratic Republic of Congo,1,21,6,['unknown'],desconocido,1,0,0,0,0,0,0,0
1996-10-06,00:00:00,Savanair,Angola,1,19,6,"['land', 'landing']",errores_humanos;errores_humanos,0,1,0,0,0,0,0,0
1996-10-08,10:50:00,Aeroflot,Italia,1,23,2,"['approach', 'communication', 'engine', 'lack', 'land', 'training', 'trees']",errores_humanos;fallas_gestion_trafico;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1996-10-22,22:41:00,Million Air,Ecuador,1,4,4,"['climb', 'engine', 'fire']",problemas_disenio;fallos_equipos;fallos_equipos,0,0,0,1,1,0,0,0
1996-10-26,20:45:00,Tyumen Aviatrans,Russia,1,34,5,"['landed', 'snowstorm']",errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-10-31,08:27:00,TAM (Brazil),Brazil,1,95,95,"['engine', 'takeoff', 'uncommanded']",fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1996-11-01,08:10:00,Transported Areos Profesionales - TAPSA,Guatemala,1,16,16,"['approach', 'mountain', 'winds']",errores_humanos;errores_humanos;problemas_meteorologicos,0,1,0,0,0,0,0,1
1996-11-07,17:00:00,Aviation Development Corporation,Nigeria,1,143,143,['error'],fallos_equipos,0,0,0,1,0,0,0,0
1996-11-07,09:29:00,Jetcom S.A.,France,1,8,8,"['burned', 'engine', 'failed', 'lack', 'land', 'landing', 'maintain', 'management']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos;problemas_mantenimiento;fallas_gestion_trafico,0,1,1,1,0,0,1,0
1996-11-12,18:40:00,Saudi Arabian Airlines / Kazakhstan Airlines,India,1,349,349,"['airport', 'climb', 'collision', 'failure', 'lack', 'management', 'misunderstanding', 'system']",fallas_gestion_trafico;problemas_disenio;fallos_equipos;errores_humanos;fallas_gestion_trafico;errores_humanos;fallos_equipos,0,1,1,1,1,0,0,0
1996-11-14,13:02:00,Komi Avia,Russia,1,15,14,"['icing', 'stall', 'weather', 'wing']",problemas_meteorologicos;fallos_equipos;problemas_meteorologicos;problemas_disenio,0,0,0,1,1,0,0,1
1996-11-19,17:01:00,United Express  / Private,United States,1,14,14,"['airport', 'collision', 'failure', 'fire', 'landing', 'procedures', 'proper']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;errores_humanos,0,1,1,1,0,0,0,0
1996-11-22,19:30:00,Military - U.S. Air Force,Canada,1,11,10,"['electrical', 'engine', 'failure']",fallos_equipos;fallos_equipos;fallos_equipos,0,0,0,1,0,0,0,0
1996-11-23,15:15:00,Ethiopian Airlines,Comores Komori Comoros,1,175,127,"['fuel', 'wing']",problemas_mantenimiento;problemas_disenio,0,0,0,0,1,0,1,0
1996-11-27,11:54:00,Military - Russian Air Force,Russia,2,23,23,['takeoff'],,0,0,0,0,0,0,0,0
1996-11-30,10:33:00,ACES Colombia,Colombia,1,15,14,"['mountain', 'stalled', 'takeoff']",errores_humanos;fallos_equipos,0,1,0,1,0,0,0,0
1996-12-07,15:23:00,Dirgantara Air Services,Indonesia,1,17,16,"['airport', 'engine', 'fire', 'wing']",fallas_gestion_trafico;fallos_equipos;fallos_equipos;problemas_disenio,0,0,1,1,1,0,0,0
1996-12-09,18:03:00,Emery Worldwide,United States,1,2,2,"['engine', 'failure', 'fire', 'landing', 'maintain', 'night', 'takeoff', 'wing']",fallos_equipos;fallos_equipos;fallos_equipos;errores_humanos;problemas_mantenimiento;problemas_meteorologicos;problemas_disenio,0,1,0,1,1,0,1,1
1996-12-17,00:00:00,Military - Russian Air Force,Russia,1,18,18,"['snow', 'winds']",problemas_meteorologicos;problemas_meteorologicos,0,0,0,0,0,0,0,1
1996-12-21,22:32:00,SELVA,Colombia,1,4,4,['land'],errores_humanos,0,1,0,0,0,0,0,0
1996-12-22,18:10:00,Airborne Express,United States,1,6,6,"['failure', 'inadequate', 'mountainous', 'stall', 'system', 'training']",fallos_equipos;errores_humanos;errores_humanos;fallos_equipos;fallos_equipos;errores_humanos,0,1,0,1,0,0,0,0
1996-12-24,10:05:00,Aircraft Charter Group Inc,United States,1,2,2,"['approach', 'awareness', 'failure', 'instrument', 'land', 'maintain', 'misinterpretation', 'navigational', 'procedure', 'winds']",errores_humanos;errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;problemas_mantenimiento;errores_humanos;fallas_gestion_trafico;errores_humanos;problemas_meteorologicos,0,1,1,1,0,0,1,1
1996-12-24,15:00:00,Military - Indian Air Force,India,1,22,22,"['engine', 'fire', 'maintenance', 'undetected']",fallos_equipos;fallos_equipos;problemas_mantenimiento;errores_humanos,0,1,0,1,0,0,1,0
1997-01-07,11:00:00,Polynesian Airlines,Samoa,1,5,3,"['airport', 'rain', 'winds']",fallas_gestion_trafico;problemas_meteorologicos;problemas_meteorologicos,0,0,1,0,0,0,0,1
1997-01-09,15:54:00,Comair,United States,1,29,29,"['airport', 'approach', 'failure', 'ice', 'icing', 'land', 'snowstorm']",fallas_gestion_trafico;errores_humanos;fallos_equipos;problemas_meteorologicos;problemas_meteorologicos;errores_humanos;problemas_meteorologicos,0,1,1,1,0,0,0,1
1997-01-29,23:10:00,Southcentral Air,United States,1,2,1,"['airport', 'approach', 'engine', 'failure', 'land', 'landing', 'maintain', 'mountains', 'overspeed', 'power', 'premature', 'turbulence', 'visual', 'weather', 'winds']",fallas_gestion_trafico;errores_humanos;fallos_equipos;fallos_equipos;errores_humanos;errores_humanos;problemas_mantenimiento;errores_humanos;fallas_gestion_trafico;problemas_mantenimiento;errores_humanos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos;problemas_meteorologicos,0,1,1,1,0,0,1,1
1997-01-31,00:00:00,Skypower Express Airways,Nigeria,1,16,5,"['failure', 'landing', 'maintain', 'power', 'trees']",fallos_equipos;errores_humanos;problemas_mantenimiento;problemas_mantenimiento;problemas_meteorologicos,0,1,0,1,0,0,1,1
1997-02-01,14:38:00,Air Senegal,Senegal,1,52,25,"['engine', 'fuel', 'power']",fallos_equipos;problemas_mantenimiento;problemas_mantenimiento,0,0,0,1,0,0,1,0
1997-02-02,17:30:00,Force Area Populaire de Angola,Angola,1,37,37,['unknown'],desconocido,1,0,0,0,0,0,0,0
1997-02-04,19:00:00,Military - Israel Air Force /Military -  Israel Air Force,Uganda,1,73,73,['unknown'],desconocido,1,0,0,0,0,0,0,0
